Date,Department,Admissions,Emergency_Cases,ICU_Beds_Total,ICU_Beds_Occupied,General_Beds_Total,General_Beds_Occupied,Doctors_On_Duty,Nurses_On_Duty,Ambulances_Available,Staff_Required,Bed_Occupancy_Percentage
2024-09-10,Cardiology,25,10,50,8,250,80,5,15,6,20,29.33
2024-09-10,Neurology,25,5,50,8,250,80,5,15,5,20,29.33
2024-09-10,Orthopedics,27,11,50,10,250,80,5,15,4,20,30.0
2024-09-10,Pediatrics,26,7,50,16,250,80,5,15,5,20,32.0
2024-09-10,Oncology,12,3,50,8,250,80,5,15,6,20,29.33
2024-09-11,Emergency,67,67,50,23,250,145,11,33,4,44,56.0
2024-09-11,Cardiology,25,4,50,11,250,80,5,15,4,20,30.33
2024-09-11,Neurology,20,4,50,12,250,80,5,15,4,20,30.67
2024-09-11,Orthopedics,17,6,50,8,250,80,5,15,5,20,29.33
2024-09-11,Pediatrics,32,10,50,11,250,80,5,16,4,21,30.33
2024-09-11,Oncology,15,5,50,8,250,80,5,15,6,20,29.33
2024-09-12,Emergency,60,60,50,23,250,130,10,30,5,40,51.0
2024-09-12,Cardiology,23,5,50,8,250,80,5,15,5,20,29.33
2024-09-12,Neurology,22,5,50,8,250,80,5,15,4,20,29.33
2024-09-12,Orthopedics,18,8,50,8,250,80,5,15,6,20,29.33
2024-09-12,Pediatrics,29,8,50,12,250,80,5,15,6,20,30.67
2024-09-12,Oncology,10,3,50,8,250,80,5,15,4,20,29.33
2024-09-13,Emergency,62,62,50,21,250,116,10,31,4,41,45.67
2024-09-13,Cardiology,23,6,50,13,250,80,5,15,4,20,31.0
2024-09-13,Neurology,7,3,50,8,250,80,5,15,6,20,29.33
2024-09-13,Orthopedics,29,5,50,10,250,80,5,15,4,20,30.0
2024-09-13,Pediatrics,25,7,50,8,250,80,5,15,4,20,29.33
2024-09-13,Oncology,13,3,50,8,250,80,5,15,6,20,29.33
2024-09-14,Emergency,66,66,50,22,250,141,11,33,4,44,54.33
2024-09-14,Cardiology,37,12,50,13,250,80,6,18,4,24,31.0
2024-09-14,Neurology,21,6,50,10,250,80,5,15,5,20,30.0
2024-09-14,Orthopedics,26,8,50,13,250,80,5,15,4,20,31.0
2024-09-14,Pediatrics,29,9,50,8,250,80,5,15,4,20,29.33
2024-09-14,Oncology,16,4,50,8,250,80,5,15,4,20,29.33
2024-09-15,Emergency,64,64,50,19,250,135,10,32,6,42,51.33
2024-09-15,Cardiology,35,9,50,10,250,80,5,17,4,22,30.0
2024-09-15,Neurology,29,7,50,12,250,80,5,15,4,20,30.67
2024-09-15,Orthopedics,34,11,50,8,250,80,5,17,4,22,29.33
2024-09-15,Pediatrics,38,10,50,17,250,80,6,19,4,25,32.33
2024-09-15,Oncology,24,6,50,8,250,80,5,15,5,20,29.33
2024-09-16,Emergency,57,57,50,17,250,120,9,28,6,37,45.67
2024-09-16,Cardiology,17,5,50,8,250,80,5,15,4,20,29.33
2024-09-16,Neurology,23,7,50,12,250,80,5,15,6,20,30.67
2024-09-16,Orthopedics,20,6,50,8,250,80,5,15,6,20,29.33
2024-09-16,Pediatrics,29,6,50,10,250,80,5,15,5,20,30.0
2024-09-16,Oncology,7,3,50,8,250,80,5,15,5,20,29.33
2024-09-17,Emergency,67,67,50,23,250,130,11,33,6,44,51.0
2024-09-17,Cardiology,24,3,50,10,250,80,5,15,6,20,30.0
2024-09-17,Neurology,12,2,50,8,250,80,5,15,5,20,29.33
2024-09-17,Orthopedics,27,5,50,8,250,80,5,15,4,20,29.33
2024-09-17,Pediatrics,35,9,50,11,250,80,5,17,4,22,30.33
2024-09-17,Oncology,18,2,50,8,250,80,5,15,6,20,29.33
2024-09-18,Emergency,60,60,50,21,250,132,10,30,4,40,51.0
2024-09-18,Cardiology,28,8,50,16,250,80,5,15,4,20,32.0
2024-09-18,Neurology,11,2,50,8,250,80,5,15,6,20,29.33
2024-09-18,Orthopedics,24,4,50,11,250,80,5,15,6,20,30.33
2024-09-18,Pediatrics,29,12,50,13,250,80,5,15,6,20,31.0
2024-09-18,Oncology,23,10,50,10,250,80,5,15,6,20,30.0
2024-09-19,Emergency,65,65,50,20,250,143,10,32,5,42,54.33
2024-09-19,Cardiology,27,6,50,8,250,80,5,15,6,20,29.33
2024-09-19,Neurology,12,8,50,8,250,80,5,15,6,20,29.33
2024-09-19,Orthopedics,27,7,50,8,250,80,5,15,4,20,29.33
2024-09-19,Pediatrics,26,8,50,8,250,80,5,15,5,20,29.33
2024-09-19,Oncology,15,3,50,8,250,80,5,15,5,20,29.33
2024-09-20,Emergency,59,59,50,21,250,110,9,29,5,38,43.67
2024-09-20,Cardiology,20,5,50,10,250,80,5,15,6,20,30.0
2024-09-20,Neurology,22,3,50,8,250,80,5,15,5,20,29.33
2024-09-20,Orthopedics,25,10,50,12,250,80,5,15,4,20,30.67
2024-09-20,Pediatrics,26,6,50,11,250,80,5,15,4,20,30.33
2024-09-20,Oncology,17,2,50,8,250,80,5,15,5,20,29.33
2024-09-21,Emergency,67,67,50,23,250,125,11,33,5,44,49.33
2024-09-21,Cardiology,33,11,50,16,250,80,5,16,4,21,32.0
2024-09-21,Neurology,22,4,50,12,250,80,5,15,4,20,30.67
2024-09-21,Orthopedics,30,10,50,14,250,80,5,15,4,20,31.33
2024-09-21,Pediatrics,38,9,50,12,250,91,6,19,6,25,34.33
2024-09-21,Oncology,20,2,50,8,250,80,5,15,4,20,29.33
2024-09-22,Emergency,67,67,50,23,250,136,11,33,5,44,53.0
2024-09-22,Cardiology,33,9,50,9,250,84,5,16,4,21,31.0
2024-09-22,Neurology,24,2,50,13,250,80,5,15,6,20,31.0
2024-09-22,Orthopedics,27,9,50,9,250,80,5,15,4,20,29.67
2024-09-22,Pediatrics,37,9,50,13,250,80,6,18,4,24,31.0
2024-09-22,Oncology,17,10,50,8,250,80,5,15,4,20,29.33
2024-09-23,Emergency,59,59,50,26,250,106,9,29,5,38,44.0
2024-09-23,Cardiology,27,7,50,8,250,80,5,15,5,20,29.33
2024-09-23,Neurology,16,4,50,8,250,80,5,15,5,20,29.33
2024-09-23,Orthopedics,23,8,50,11,250,80,5,15,5,20,30.33
2024-09-23,Pediatrics,33,7,50,8,250,84,5,16,6,21,30.67
2024-09-23,Oncology,13,2,50,8,250,80,5,15,4,20,29.33
2024-09-24,Emergency,62,62,50,20,250,120,10,31,4,41,46.67
2024-09-24,Cardiology,29,10,50,8,250,80,5,15,5,20,29.33
2024-09-24,Neurology,17,4,50,8,250,80,5,15,4,20,29.33
2024-09-24,Orthopedics,24,12,50,8,250,80,5,15,4,20,29.33
2024-09-24,Pediatrics,29,9,50,8,250,80,5,15,4,20,29.33
2024-09-24,Oncology,21,5,50,8,250,80,5,15,6,20,29.33
2024-09-25,Emergency,61,61,50,21,250,124,10,30,5,40,48.33
2024-09-25,Cardiology,23,9,50,8,250,80,5,15,5,20,29.33
2024-09-25,Neurology,17,9,50,8,250,80,5,15,6,20,29.33
2024-09-25,Orthopedics,24,3,50,8,250,80,5,15,6,20,29.33
2024-09-25,Pediatrics,36,9,50,17,250,80,6,18,4,24,32.33
2024-09-25,Oncology,15,5,50,8,250,80,5,15,4,20,29.33
2024-09-26,Emergency,60,60,50,20,250,117,10,30,4,40,45.67
2024-09-26,Cardiology,23,3,50,8,250,80,5,15,4,20,29.33
2024-09-26,Neurology,9,2,50,8,250,80,5,15,5,20,29.33
2024-09-26,Orthopedics,12,6,50,8,250,80,5,15,6,20,29.33
2024-09-26,Pediatrics,24,9,50,9,250,80,5,15,4,20,29.67
2024-09-26,Oncology,12,2,50,8,250,80,5,15,6,20,29.33
2024-09-27,Emergency,62,62,50,23,250,118,10,31,5,41,47.0
2024-09-27,Cardiology,24,4,50,8,250,80,5,15,5,20,29.33
2024-09-27,Neurology,15,2,50,8,250,80,5,15,4,20,29.33
2024-09-27,Orthopedics,22,7,50,8,250,80,5,15,4,20,29.33
2024-09-27,Pediatrics,34,12,50,8,250,80,5,17,4,22,29.33
2024-09-27,Oncology,12,7,50,9,250,80,5,15,5,20,29.67
2024-09-28,Emergency,65,65,50,19,250,137,10,32,4,42,52.0
2024-09-28,Cardiology,24,9,50,8,250,80,5,15,4,20,29.33
2024-09-28,Neurology,27,9,50,8,250,80,5,15,6,20,29.33
2024-09-28,Orthopedics,27,10,50,8,250,80,5,15,4,20,29.33
2024-09-28,Pediatrics,39,13,50,18,250,80,6,19,6,25,32.67
2024-09-28,Oncology,14,2,50,8,250,80,5,15,5,20,29.33
2024-09-29,Emergency,74,74,50,31,250,144,12,37,4,49,58.33
2024-09-29,Cardiology,36,12,50,12,250,80,6,18,6,24,30.67
2024-09-29,Neurology,25,7,50,8,250,80,5,15,4,20,29.33
2024-09-29,Orthopedics,25,9,50,10,250,80,5,15,4,20,30.0
2024-09-29,Pediatrics,39,10,50,11,250,80,6,19,4,25,30.33
2024-09-29,Oncology,19,2,50,8,250,80,5,15,6,20,29.33
2024-09-30,Emergency,62,62,50,17,250,126,10,31,6,41,47.67
2024-09-30,Cardiology,23,5,50,8,250,80,5,15,6,20,29.33
2024-09-30,Neurology,22,8,50,8,250,80,5,15,4,20,29.33
2024-09-30,Orthopedics,22,7,50,12,250,80,5,15,4,20,30.67
2024-09-30,Pediatrics,25,7,50,8,250,80,5,15,4,20,29.33
2024-09-30,Oncology,6,2,50,8,250,80,5,15,6,20,29.33
2024-10-01,Emergency,60,60,50,19,250,107,10,30,4,40,42.0
2024-10-01,Cardiology,30,7,50,9,250,80,5,15,5,20,29.67
2024-10-01,Neurology,24,3,50,12,250,80,5,15,6,20,30.67
2024-10-01,Orthopedics,20,6,50,8,250,80,5,15,4,20,29.33
2024-10-01,Pediatrics,34,8,50,13,250,80,5,17,4,22,31.0
2024-10-01,Oncology,18,4,50,9,250,80,5,15,4,20,29.67
2024-10-02,Emergency,59,59,50,21,250,120,9,29,4,38,47.0
2024-10-02,Cardiology,22,4,50,8,250,80,5,15,5,20,29.33
2024-10-02,Neurology,20,3,50,8,250,80,5,15,4,20,29.33
2024-10-02,Orthopedics,19,3,50,8,250,80,5,15,5,20,29.33
2024-10-02,Pediatrics,30,7,50,15,250,80,5,15,6,20,31.67
2024-10-02,Oncology,9,4,50,8,250,80,5,15,4,20,29.33
2024-10-03,Emergency,55,55,50,22,250,117,9,27,5,36,46.33
2024-10-03,Cardiology,25,7,50,8,250,80,5,15,5,20,29.33
2024-10-03,Neurology,15,2,50,8,250,80,5,15,4,20,29.33
2024-10-03,Orthopedics,16,3,50,8,250,80,5,15,4,20,29.33
2024-10-03,Pediatrics,32,12,50,12,250,80,5,16,5,21,30.67
2024-10-03,Oncology,6,2,50,8,250,80,5,15,4,20,29.33
2024-10-04,Emergency,63,63,50,19,250,138,10,31,6,41,52.33
2024-10-04,Cardiology,24,7,50,9,250,80,5,15,4,20,29.67
2024-10-04,Neurology,16,5,50,8,250,80,5,15,5,20,29.33
2024-10-04,Orthopedics,13,5,50,8,250,80,5,15,5,20,29.33
2024-10-04,Pediatrics,33,11,50,11,250,80,5,16,4,21,30.33
2024-10-04,Oncology,8,2,50,8,250,80,5,15,4,20,29.33
2024-10-05,Emergency,69,69,50,21,250,131,11,34,4,45,50.67
2024-10-05,Cardiology,35,11,50,9,250,80,5,17,6,22,29.67
2024-10-05,Neurology,23,8,50,8,250,80,5,15,4,20,29.33
2024-10-05,Orthopedics,31,8,50,13,250,80,5,15,4,20,31.0
2024-10-05,Pediatrics,42,14,50,14,250,80,7,21,4,28,31.33
2024-10-05,Oncology,21,6,50,8,250,80,5,15,5,20,29.33
2024-10-06,Emergency,64,64,50,24,250,145,10,32,5,42,56.33
2024-10-06,Cardiology,34,10,50,13,250,80,5,17,6,22,31.0
2024-10-06,Neurology,23,5,50,12,250,80,5,15,6,20,30.67
2024-10-06,Orthopedics,31,11,50,8,250,80,5,15,6,20,29.33
2024-10-06,Pediatrics,40,14,50,22,250,84,6,20,4,26,35.33
2024-10-06,Oncology,15,2,50,8,250,80,5,15,6,20,29.33
2024-10-07,Emergency,57,57,50,22,250,114,9,28,6,37,45.33
2024-10-07,Cardiology,18,7,50,8,250,80,5,15,6,20,29.33
2024-10-07,Neurology,9,2,50,8,250,80,5,15,4,20,29.33
2024-10-07,Orthopedics,24,7,50,10,250,80,5,15,4,20,30.0
2024-10-07,Pediatrics,25,8,50,10,250,80,5,15,5,20,30.0
2024-10-07,Oncology,10,3,50,8,250,80,5,15,6,20,29.33
2024-10-08,Emergency,70,70,50,21,250,172,11,35,4,46,64.33
2024-10-08,Cardiology,26,5,50,10,250,80,5,15,6,20,30.0
2024-10-08,Neurology,18,7,50,8,250,80,5,15,4,20,29.33
2024-10-08,Orthopedics,22,5,50,8,250,80,5,15,4,20,29.33
2024-10-08,Pediatrics,26,8,50,12,250,80,5,15,6,20,30.67
2024-10-08,Oncology,12,4,50,8,250,80,5,15,5,20,29.33
2024-10-09,Emergency,63,63,50,21,250,129,10,31,4,41,50.0
2024-10-09,Cardiology,30,8,50,13,250,80,5,15,6,20,31.0
2024-10-09,Neurology,15,7,50,8,250,80,5,15,5,20,29.33
2024-10-09,Orthopedics,25,9,50,8,250,80,5,15,6,20,29.33
2024-10-09,Pediatrics,32,12,50,10,250,80,5,16,4,21,30.0
2024-10-09,Oncology,20,3,50,8,250,80,5,15,4,20,29.33
2024-10-10,Emergency,63,63,50,21,250,129,10,31,5,41,50.0
2024-10-10,Cardiology,25,7,50,11,250,80,5,15,5,20,30.33
2024-10-10,Neurology,17,2,50,8,250,80,5,15,4,20,29.33
2024-10-10,Orthopedics,22,5,50,8,250,80,5,15,4,20,29.33
2024-10-10,Pediatrics,23,5,50,8,250,80,5,15,4,20,29.33
2024-10-10,Oncology,11,3,50,8,250,80,5,15,4,20,29.33
2024-10-11,Emergency,55,55,50,19,250,92,9,27,4,36,37.0
2024-10-11,Cardiology,27,10,50,16,250,80,5,15,6,20,32.0
2024-10-11,Neurology,14,5,50,10,250,80,5,15,5,20,30.0
2024-10-11,Orthopedics,21,8,50,10,250,80,5,15,4,20,30.0
2024-10-11,Pediatrics,28,9,50,12,250,80,5,15,5,20,30.67
2024-10-11,Oncology,16,3,50,8,250,80,5,15,5,20,29.33
2024-10-12,Emergency,71,71,50,29,250,141,11,35,5,46,56.67
2024-10-12,Cardiology,22,8,50,10,250,80,5,15,4,20,30.0
2024-10-12,Neurology,22,8,50,10,250,80,5,15,6,20,30.0
2024-10-12,Orthopedics,32,6,50,12,250,80,5,16,4,21,30.67
2024-10-12,Pediatrics,31,10,50,10,250,80,5,15,4,20,30.0
2024-10-12,Oncology,23,7,50,11,250,80,5,15,5,20,30.33
2024-10-13,Emergency,69,69,50,23,250,144,11,34,4,45,55.67
2024-10-13,Cardiology,30,8,50,15,250,80,5,15,5,20,31.67
2024-10-13,Neurology,29,11,50,11,250,80,5,15,5,20,30.33
2024-10-13,Orthopedics,31,8,50,12,250,80,5,15,5,20,30.67
2024-10-13,Pediatrics,38,9,50,9,250,80,6,19,6,25,29.67
2024-10-13,Oncology,18,2,50,8,250,80,5,15,4,20,29.33
2024-10-14,Emergency,60,60,50,26,250,133,10,30,6,40,53.0
2024-10-14,Cardiology,24,6,50,10,250,80,5,15,6,20,30.0
2024-10-14,Neurology,20,7,50,8,250,80,5,15,6,20,29.33
2024-10-14,Orthopedics,22,4,50,8,250,80,5,15,5,20,29.33
2024-10-14,Pediatrics,26,8,50,8,250,80,5,15,4,20,29.33
2024-10-14,Oncology,10,3,50,8,250,80,5,15,6,20,29.33
2024-10-15,Emergency,61,61,50,18,250,129,10,30,4,40,49.0
2024-10-15,Cardiology,17,6,50,9,250,80,5,15,6,20,29.67
2024-10-15,Neurology,27,9,50,10,250,80,5,15,4,20,30.0
2024-10-15,Orthopedics,15,3,50,9,250,80,5,15,6,20,29.67
2024-10-15,Pediatrics,32,10,50,11,250,80,5,16,6,21,30.33
2024-10-15,Oncology,10,6,50,8,250,80,5,15,4,20,29.33
2024-10-16,Emergency,67,67,50,24,250,117,11,33,6,44,47.0
2024-10-16,Cardiology,31,7,50,10,250,80,5,15,5,20,30.0
2024-10-16,Neurology,13,2,50,8,250,80,5,15,6,20,29.33
2024-10-16,Orthopedics,22,8,50,10,250,80,5,15,4,20,30.0
2024-10-16,Pediatrics,27,9,50,8,250,80,5,15,4,20,29.33
2024-10-16,Oncology,6,2,50,8,250,80,5,15,5,20,29.33
2024-10-17,Emergency,57,57,50,18,250,113,9,28,4,37,43.67
2024-10-17,Cardiology,29,8,50,13,250,80,5,15,5,20,31.0
2024-10-17,Neurology,13,3,50,8,250,80,5,15,4,20,29.33
2024-10-17,Orthopedics,23,8,50,12,250,80,5,15,4,20,30.67
2024-10-17,Pediatrics,29,14,50,12,250,80,5,15,4,20,30.67
2024-10-17,Oncology,7,2,50,8,250,80,5,15,5,20,29.33
2024-10-18,Emergency,59,59,50,20,250,114,9,29,5,38,44.67
2024-10-18,Cardiology,29,5,50,8,250,80,5,15,5,20,29.33
2024-10-18,Neurology,14,4,50,8,250,80,5,15,5,20,29.33
2024-10-18,Orthopedics,15,3,50,8,250,80,5,15,4,20,29.33
2024-10-18,Pediatrics,22,7,50,8,250,80,5,15,5,20,29.33
2024-10-18,Oncology,14,3,50,8,250,80,5,15,6,20,29.33
2024-10-19,Emergency,65,65,50,24,250,140,10,32,5,42,54.67
2024-10-19,Cardiology,33,12,50,8,250,83,5,16,6,21,30.33
2024-10-19,Neurology,22,2,50,11,250,80,5,15,5,20,30.33
2024-10-19,Orthopedics,26,12,50,14,250,80,5,15,6,20,31.33
2024-10-19,Pediatrics,38,13,50,13,250,87,6,19,5,25,33.33
2024-10-19,Oncology,26,6,50,8,250,80,5,15,5,20,29.33
2024-10-20,Emergency,69,69,50,22,250,142,11,34,4,45,54.67
2024-10-20,Cardiology,36,13,50,12,250,94,6,18,4,24,35.33
2024-10-20,Neurology,31,13,50,10,250,80,5,15,5,20,30.0
2024-10-20,Orthopedics,28,6,50,8,250,80,5,15,4,20,29.33
2024-10-20,Pediatrics,31,11,50,17,250,80,5,15,5,20,32.33
2024-10-20,Oncology,18,7,50,8,250,80,5,15,6,20,29.33
2024-10-21,Emergency,65,65,50,22,250,113,10,32,6,42,45.0
2024-10-21,Cardiology,20,6,50,8,250,80,5,15,4,20,29.33
2024-10-21,Neurology,28,9,50,9,250,80,5,15,6,20,29.67
2024-10-21,Orthopedics,22,7,50,8,250,80,5,15,5,20,29.33
2024-10-21,Pediatrics,28,4,50,13,250,80,5,15,4,20,31.0
2024-10-21,Oncology,9,2,50,8,250,80,5,15,6,20,29.33
2024-10-22,Emergency,65,65,50,22,250,124,10,32,4,42,48.67
2024-10-22,Cardiology,28,7,50,8,250,80,5,15,5,20,29.33
2024-10-22,Neurology,17,2,50,8,250,80,5,15,5,20,29.33
2024-10-22,Orthopedics,24,7,50,11,250,80,5,15,6,20,30.33
2024-10-22,Pediatrics,31,10,50,8,250,80,5,15,5,20,29.33
2024-10-22,Oncology,9,2,50,8,250,80,5,15,4,20,29.33
2024-10-23,Emergency,64,64,50,21,250,122,10,32,5,42,47.67
2024-10-23,Cardiology,20,6,50,9,250,80,5,15,5,20,29.67
2024-10-23,Neurology,23,5,50,8,250,80,5,15,5,20,29.33
2024-10-23,Orthopedics,23,3,50,10,250,80,5,15,4,20,30.0
2024-10-23,Pediatrics,29,6,50,12,250,80,5,15,5,20,30.67
2024-10-23,Oncology,6,3,50,8,250,80,5,15,6,20,29.33
2024-10-24,Emergency,65,65,50,24,250,143,10,32,5,42,55.67
2024-10-24,Cardiology,27,6,50,10,250,80,5,15,4,20,30.0
2024-10-24,Neurology,13,2,50,8,250,80,5,15,4,20,29.33
2024-10-24,Orthopedics,19,5,50,8,250,80,5,15,4,20,29.33
2024-10-24,Pediatrics,23,12,50,8,250,80,5,15,4,20,29.33
2024-10-24,Oncology,14,6,50,8,250,80,5,15,6,20,29.33
2024-10-25,Emergency,54,54,50,20,250,91,9,27,5,36,37.0
2024-10-25,Cardiology,22,7,50,8,250,80,5,15,6,20,29.33
2024-10-25,Neurology,15,5,50,8,250,80,5,15,6,20,29.33
2024-10-25,Orthopedics,21,6,50,8,250,80,5,15,6,20,29.33
2024-10-25,Pediatrics,33,9,50,13,250,80,5,16,6,21,31.0
2024-10-25,Oncology,11,2,50,8,250,80,5,15,5,20,29.33
2024-10-26,Emergency,74,74,50,26,250,134,12,37,5,49,53.33
2024-10-26,Cardiology,29,10,50,12,250,80,5,15,5,20,30.67
2024-10-26,Neurology,28,8,50,12,250,80,5,15,6,20,30.67
2024-10-26,Orthopedics,30,7,50,12,250,80,5,15,5,20,30.67
2024-10-26,Pediatrics,43,16,50,15,250,80,7,21,5,28,31.67
2024-10-26,Oncology,26,4,50,13,250,80,5,15,6,20,31.0
2024-10-27,Emergency,76,76,50,26,250,159,12,38,4,50,61.67
2024-10-27,Cardiology,32,8,50,9,250,80,5,16,5,21,29.67
2024-10-27,Neurology,25,6,50,8,250,80,5,15,6,20,29.33
2024-10-27,Orthopedics,27,7,50,13,250,80,5,15,5,20,31.0
2024-10-27,Pediatrics,46,12,50,16,250,104,7,23,6,30,40.0
2024-10-27,Oncology,22,5,50,8,250,80,5,15,4,20,29.33
2024-10-28,Emergency,68,68,50,22,250,139,11,34,6,45,53.67
2024-10-28,Cardiology,21,6,50,8,250,80,5,15,5,20,29.33
2024-10-28,Neurology,13,3,50,9,250,80,5,15,4,20,29.67
2024-10-28,Orthopedics,9,2,50,8,250,80,5,15,4,20,29.33
2024-10-28,Pediatrics,34,8,50,12,250,80,5,17,4,22,30.67
2024-10-28,Oncology,11,2,50,8,250,80,5,15,5,20,29.33
2024-10-29,Emergency,69,69,50,23,250,131,11,34,5,45,51.33
2024-10-29,Cardiology,27,5,50,9,250,80,5,15,6,20,29.67
2024-10-29,Neurology,18,6,50,8,250,80,5,15,5,20,29.33
2024-10-29,Orthopedics,22,7,50,9,250,80,5,15,6,20,29.67
2024-10-29,Pediatrics,28,7,50,8,250,80,5,15,4,20,29.33
2024-10-29,Oncology,11,7,50,8,250,80,5,15,5,20,29.33
2024-10-30,Emergency,67,67,50,19,250,139,11,33,6,44,52.67
2024-10-30,Cardiology,29,6,50,11,250,80,5,15,5,20,30.33
2024-10-30,Neurology,23,8,50,8,250,80,5,15,4,20,29.33
2024-10-30,Orthopedics,18,4,50,8,250,80,5,15,4,20,29.33
2024-10-30,Pediatrics,24,4,50,8,250,80,5,15,4,20,29.33
2024-10-30,Oncology,5,2,50,8,250,80,5,15,5,20,29.33
2024-10-31,Emergency,59,59,50,23,250,108,9,29,5,38,43.67
2024-10-31,Cardiology,27,6,50,12,250,80,5,15,4,20,30.67
2024-10-31,Neurology,18,10,50,9,250,80,5,15,5,20,29.67
2024-10-31,Orthopedics,33,7,50,11,250,80,5,16,6,21,30.33
2024-10-31,Pediatrics,34,11,50,14,250,80,5,17,5,22,31.33
2024-10-31,Oncology,15,3,50,8,250,80,5,15,4,20,29.33
2024-11-01,Emergency,59,59,50,25,250,120,9,29,6,38,48.33
2024-11-01,Cardiology,19,9,50,8,250,80,5,15,5,20,29.33
2024-11-01,Neurology,23,6,50,8,250,80,5,15,4,20,29.33
2024-11-01,Orthopedics,20,5,50,9,250,80,5,15,5,20,29.67
2024-11-01,Pediatrics,30,9,50,18,250,80,5,15,6,20,32.67
2024-11-01,Oncology,8,6,50,8,250,80,5,15,5,20,29.33
2024-11-02,Emergency,70,70,50,24,250,135,11,35,6,46,53.0
2024-11-02,Cardiology,41,16,50,13,250,80,6,20,4,26,31.0
2024-11-02,Neurology,24,12,50,8,250,80,5,15,5,20,29.33
2024-11-02,Orthopedics,40,11,50,10,250,98,6,20,5,26,36.0
2024-11-02,Pediatrics,43,13,50,19,250,91,7,21,6,28,36.67
2024-11-02,Oncology,22,8,50,9,250,80,5,15,5,20,29.67
2024-11-03,Emergency,68,68,50,22,250,138,11,34,6,45,53.33
2024-11-03,Cardiology,36,11,50,13,250,80,6,18,4,24,31.0
2024-11-03,Neurology,25,6,50,8,250,80,5,15,6,20,29.33
2024-11-03,Orthopedics,32,8,50,8,250,86,5,16,5,21,31.33
2024-11-03,Pediatrics,38,14,50,11,250,92,6,19,5,25,34.33
2024-11-03,Oncology,22,4,50,15,250,80,5,15,4,20,31.67
2024-11-04,Emergency,65,65,50,24,250,129,10,32,6,42,51.0
2024-11-04,Cardiology,32,10,50,11,250,80,5,16,5,21,30.33
2024-11-04,Neurology,27,7,50,8,250,80,5,15,5,20,29.33
2024-11-04,Orthopedics,20,4,50,8,250,80,5,15,6,20,29.33
2024-11-04,Pediatrics,32,8,50,14,250,80,5,16,5,21,31.33
2024-11-04,Oncology,17,4,50,9,250,80,5,15,6,20,29.67
2024-11-05,Emergency,65,65,50,24,250,128,10,32,4,42,50.67
2024-11-05,Cardiology,26,6,50,8,250,80,5,15,5,20,29.33
2024-11-05,Neurology,20,8,50,9,250,80,5,15,6,20,29.67
2024-11-05,Orthopedics,23,4,50,8,250,80,5,15,4,20,29.33
2024-11-05,Pediatrics,37,14,50,15,250,80,6,18,4,24,31.67
2024-11-05,Oncology,13,5,50,8,250,80,5,15,4,20,29.33
2024-11-06,Emergency,66,66,50,28,250,127,11,33,4,44,51.67
2024-11-06,Cardiology,18,3,50,8,250,80,5,15,6,20,29.33
2024-11-06,Neurology,19,4,50,13,250,80,5,15,5,20,31.0
2024-11-06,Orthopedics,30,10,50,13,250,80,5,15,4,20,31.0
2024-11-06,Pediatrics,26,7,50,8,250,80,5,15,4,20,29.33
2024-11-06,Oncology,18,5,50,8,250,80,5,15,5,20,29.33
2024-11-07,Emergency,65,65,50,24,250,121,10,32,5,42,48.33
2024-11-07,Cardiology,31,9,50,8,250,80,5,15,6,20,29.33
2024-11-07,Neurology,22,4,50,8,250,80,5,15,5,20,29.33
2024-11-07,Orthopedics,32,10,50,8,250,84,5,16,4,21,30.67
2024-11-07,Pediatrics,36,6,50,9,250,80,6,18,5,24,29.67
2024-11-07,Oncology,5,2,50,8,250,80,5,15,6,20,29.33
2024-11-08,Emergency,65,65,50,25,250,121,10,32,6,42,48.67
2024-11-08,Cardiology,23,2,50,8,250,80,5,15,4,20,29.33
2024-11-08,Neurology,15,6,50,8,250,80,5,15,6,20,29.33
2024-11-08,Orthopedics,27,10,50,8,250,80,5,15,5,20,29.33
2024-11-08,Pediatrics,35,11,50,17,250,80,5,17,6,22,32.33
2024-11-08,Oncology,17,3,50,8,250,80,5,15,4,20,29.33
2024-11-09,Emergency,67,67,50,28,250,152,11,33,5,44,60.0
2024-11-09,Cardiology,29,12,50,11,250,80,5,15,5,20,30.33
2024-11-09,Neurology,28,6,50,8,250,80,5,15,6,20,29.33
2024-11-09,Orthopedics,34,10,50,8,250,84,5,17,6,22,30.67
2024-11-09,Pediatrics,42,13,50,16,250,80,7,21,4,28,32.0
2024-11-09,Oncology,16,5,50,8,250,80,5,15,4,20,29.33
2024-11-10,Emergency,75,75,50,21,250,142,12,37,6,49,54.33
2024-11-10,Cardiology,36,8,50,16,250,87,6,18,6,24,34.33
2024-11-10,Neurology,30,5,50,10,250,80,5,15,4,20,30.0
2024-11-10,Orthopedics,37,10,50,19,250,81,6,18,5,24,33.33
2024-11-10,Pediatrics,41,14,50,18,250,90,6,20,6,26,36.0
2024-11-10,Oncology,19,3,50,8,250,80,5,15,6,20,29.33
2024-11-11,Emergency,60,60,50,19,250,130,10,30,5,40,49.67
2024-11-11,Cardiology,35,9,50,9,250,80,5,17,6,22,29.67
2024-11-11,Neurology,23,9,50,8,250,80,5,15,4,20,29.33
2024-11-11,Orthopedics,18,7,50,8,250,80,5,15,4,20,29.33
2024-11-11,Pediatrics,36,11,50,11,250,85,6,18,6,24,32.0
